WIKI/F - Open,WIKI/F - High,WIKI/F - Low,WIKI/F - Close,WIKI/F - Volume,WIKI/F - Ex-Dividend,WIKI/F - Split Ratio,WIKI/F - Adj. Open,WIKI/F - Adj. High,WIKI/F - Adj. Low,WIKI/F - Adj. Close,WIKI/F - Adj. Volume,WIKI/MSFT - Open,WIKI/MSFT - High,WIKI/MSFT - Low,WIKI/MSFT - Close,WIKI/MSFT - Volume,WIKI/MSFT - Ex-Dividend,WIKI/MSFT - Split Ratio,WIKI/MSFT - Adj. Open,WIKI/MSFT - Adj. High,WIKI/MSFT - Adj. Low,WIKI/MSFT - Adj. Close,WIKI/MSFT - Adj. Volume,WIKI/FB - Open,WIKI/FB - High,WIKI/FB - Low,WIKI/FB - Close,WIKI/FB - Volume,WIKI/FB - Ex-Dividend,WIKI/FB - Split Ratio,WIKI/FB - Adj. Open,WIKI/FB - Adj. High,WIKI/FB - Adj. Low,WIKI/FB - Adj. Close,WIKI/FB - Adj. Volume,WIKI/NFLX - Open,WIKI/NFLX - High,WIKI/NFLX - Low,WIKI/NFLX - Close,WIKI/NFLX - Volume,WIKI/NFLX - Ex-Dividend,WIKI/NFLX - Split Ratio,WIKI/NFLX - Adj. Open,WIKI/NFLX - Adj. High,WIKI/NFLX - Adj. Low,WIKI/NFLX - Adj. Close,WIKI/NFLX - Adj. Volume,WIKI/GOOG - Open,WIKI/GOOG - High,WIKI/GOOG - Low,WIKI/GOOG - Close,WIKI/GOOG - Volume,WIKI/GOOG - Ex-Dividend,WIKI/GOOG - Split Ratio,WIKI/GOOG - Adj. Open,WIKI/GOOG - Adj. High,WIKI/GOOG - Adj. Low,WIKI/GOOG - Adj. Close,WIKI/GOOG - Adj. Volume,WIKI/TSLA - Open,WIKI/TSLA - High,WIKI/TSLA - Low,WIKI/TSLA - Close,WIKI/TSLA - Volume,WIKI/TSLA - Ex-Dividend,WIKI/TSLA - Split Ratio,WIKI/TSLA - Adj. Open,WIKI/TSLA - Adj. High,WIKI/TSLA - Adj. Low,WIKI/TSLA - Adj. Close,WIKI/TSLA - Adj. Volume,BCB/7 - Value
10.81,10.94,10.79,10.87,32329969.0,0.0,1.0,10.54247274606,10.669255489538,10.522967708602,10.600987858435,32329969.0,67.5,68.095,67.43,67.69,26496478.0,0.0,1.0,66.804244907294,67.393111954995,66.734966431094,66.992286485551,26496478.0,148.445,149.39,147.96,148.06,16101229.0,0.0,1.0,148.445,149.39,147.96,148.06,16101229.0,156.15,158.05,155.91,157.02,4050649.0,0.0,1.0,156.15,158.05,155.91,157.02,4050649.0,931.47,937.755,931.0,934.01,1382221.0,0.0,1.0,931.47,937.755,931.0,934.01,1382221.0,315.5,316.5,310.2,310.83,4639506.0,0.0,1.0,315.5,316.5,310.2,310.83,4639506.0,62639.0
11.11,11.13,10.98,11.1,72821430.0,0.0,1.0,10.835048307931,10.854553345389,10.708265564454,10.825295789202,72821430.0,67.89,68.5,67.5,68.45,15484530.0,0.0,1.0,67.19022498898,67.793937424439,66.804244907294,67.744452798582,15484530.0,148.08,148.59,147.69,148.24,12379481.0,0.0,1.0,148.08,148.59,147.69,148.24,12379481.0,157.86,158.6,156.43,157.16,3720885.0,0.0,1.0,157.86,158.6,156.43,157.16,3720885.0,935.0,941.8828,935.0,941.86,1092176.0,0.0,1.0,935.0,941.8828,935.0,941.86,1092176.0,312.8,314.37,306.8,310.35,4279615.0,0.0,1.0,312.8,314.37,306.8,310.35,4279615.0,61673.0
11.16,11.165,10.97,11.05,40741464.0,0.0,1.0,10.883810901576,10.88868716094,10.698513045725,10.776533195557,40741464.0,68.72,68.75,68.38,68.68,15347877.0,0.0,1.0,68.011669778211,68.041360553725,67.675174322382,67.972082077525,15347877.0,148.52,148.81,147.25,148.07,12665886.0,0.0,1.0,148.52,148.81,147.25,148.07,12665886.0,157.75,158.31,156.8,157.95,3333727.0,0.0,1.0,157.75,158.31,156.8,157.95,3333727.0,947.92,951.4666,942.575,948.82,1259285.0,0.0,1.0,947.92,951.4666,942.575,948.82,1259285.0,310.46,310.73,303.48,303.86,4304658.0,0.0,1.0,310.46,310.73,303.48,303.86,4304658.0,62662.0
11.06,11.06,10.87,10.96,46638775.0,0.0,1.0,10.786285714286,10.786285714286,10.600987858435,10.688760526996,46638775.0,68.87,68.88,68.45,68.77,14422965.0,0.0,1.0,68.160123655783,68.170020580954,67.744452798582,68.061154404068,14422965.0,148.51,150.23,148.42,150.04,17769670.0,0.0,1.0,148.51,150.23,148.42,150.04,17769670.0,158.35,158.48,157.17,157.75,2963515.0,0.0,1.0,158.35,158.48,157.17,157.75,2963515.0,952.98,955.09,949.5,954.96,990248.0,0.0,1.0,952.98,955.09,949.5,954.96,990248.0,306.51,311.0,305.4,310.22,5016931.0,0.0,1.0,306.51,311.0,305.4,310.22,5016931.0,63257.0
10.96,10.97,10.76,10.86,46139723.0,0.0,1.0,10.688760526996,10.698513045725,10.493710152415,10.591235339706,46139723.0,68.97,69.88,68.91,69.62,21702912.0,0.0,1.0,68.259092907497,69.159713098099,68.199711356468,68.902393043641,21702912.0,150.3,152.59,149.95,151.96,19780399.0,0.0,1.0,150.3,152.59,149.95,151.96,19780399.0,161.0,164.1,160.55,163.05,8467678.0,0.0,1.0,161.0,164.1,160.55,163.05,8467678.0,957.33,972.629,955.47,969.54,1645873.0,0.0,1.0,957.33,972.629,955.47,969.54,1645873.0,311.02,316.97,307.81,316.83,4819412.0,0.0,1.0,311.02,316.97,307.81,316.83,4819412.0,63226.0
10.85,10.945,10.81,10.93,28116730.0,0.0,1.0,10.581482820976,10.674131748902,10.54247274606,10.659502970809,28116730.0,69.8,70.22,69.52,69.97,19644260.0,0.0,1.0,69.080537696728,69.496208553928,68.803423791927,69.248785424642,19644260.0,152.23,152.25,151.15,152.13,14907827.0,0.0,1.0,152.23,152.25,151.15,152.13,14907827.0,162.84,163.05,161.12,162.43,4804219.0,0.0,1.0,162.84,163.05,161.12,162.43,4804219.0,969.7,974.98,965.03,971.47,1246186.0,0.0,1.0,969.7,974.98,965.03,971.47,1246186.0,317.28,325.49,316.31,325.14,7705715.0,0.0,1.0,317.28,325.49,316.31,325.14,7705715.0,64085.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63760.0
11.0,11.12,10.99,11.08,35844608.0,0.0,1.0,10.727770601912,10.84480082666,10.718018083183,10.805790751744,35844608.0,69.79,70.41,69.77,70.41,16901792.0,0.0,1.0,69.070640771556,69.684250132186,69.050846921213,69.684250132186,16901792.0,151.97,152.9,151.64,152.38,13145329.0,0.0,1.0,151.97,152.9,151.64,152.38,13145329.0,163.6,164.75,162.71,163.22,4791959.0,0.0,1.0,163.6,164.75,162.71,163.22,4791959.0,970.31,976.2,969.49,975.88,1455686.0,0.0,1.0,970.31,976.2,969.49,975.88,1455686.0,326.0,336.28,325.76,335.1,7663064.0,0.0,1.0,326.0,336.28,325.76,335.1,7663064.0,63962.0
11.12,11.13,11.0,11.12,35889514.0,0.0,1.0,10.84480082666,10.854553345389,10.727770601912,10.84480082666,35889514.0,70.53,70.74,69.81,69.84,29538356.0,0.0,1.0,69.803013234243,70.010848662844,69.090434621899,69.120125397413,29538356.0,152.7,153.35,151.09,151.46,17709427.0,0.0,1.0,152.7,153.35,151.09,151.46,17709427.0,163.61,164.0,160.74,163.07,5251201.0,0.0,1.0,163.61,164.0,160.74,163.07,5251201.0,975.02,979.27,960.18,964.86,2426589.0,0.0,1.0,975.02,979.27,960.18,964.86,2426589.0,337.69,342.89,335.16,341.01,9863176.0,0.0,1.0,337.69,342.89,335.16,341.01,9863176.0,62711.0
11.25,11.54,11.1,11.41,76556897.0,0.0,1.0,10.971583570137,11.254406613278,10.825295789202,11.127623869801,76556897.0,70.24,70.61,69.451,70.1,21066468.0,0.0,1.0,69.516002404271,69.882188635615,68.735135008244,69.377445451871,21066468.0,151.75,152.29,150.3,151.53,14459173.0,0.0,1.0,151.75,152.29,150.3,151.53,14459173.0,163.52,163.9316,161.7,162.99,3869808.0,0.0,1.0,163.52,163.9316,161.7,162.99,3869808.0,968.95,971.5,960.01,966.95,1403200.0,0.0,1.0,968.95,971.5,960.01,966.95,1403200.0,344.0,344.88,337.29,340.37,7580447.0,0.0,1.0,344.0,344.88,337.29,340.37,7580447.0,62288.0
11.42,11.43,11.24,11.35,45899295.0,0.0,1.0,11.13737638853,11.147128907259,10.961831051408,11.069108757427,45899295.0,70.44,71.86,70.24,71.76,34586054.0,0.0,1.0,69.7139409077,71.119304282046,69.516002404271,71.020335030332,34586054.0,151.85,153.63,151.3,153.61,16787255.0,0.0,1.0,151.85,153.63,151.3,153.61,16787255.0,163.42,165.36,162.8,165.18,4217679.0,0.0,1.0,163.42,165.36,162.8,165.18,4217679.0,969.46,975.88,966.0,975.6,1717212.0,0.0,1.0,969.46,975.88,966.0,975.6,1717212.0,339.77,342.88,335.93,339.85,5570256.0,0.0,1.0,339.77,342.88,335.93,339.85,5570256.0,62510.0
11.36,11.36,11.225,11.25,42351830.0,0.0,1.0,11.078861276156,11.078861276156,10.947202273314,10.971583570137,42351830.0,71.97,72.89,71.81,72.28,29507429.0,0.0,1.0,71.228170458932,72.138687574706,71.069819656189,71.534975139247,29507429.0,153.64,154.7088,153.41,153.63,12279871.0,0.0,1.0,153.64,154.7088,153.41,153.63,12279871.0,165.49,165.5,163.43,165.06,3830296.0,0.0,1.0,165.49,165.5,163.43,165.06,3830296.0,976.55,986.91,975.1,983.68,1221971.0,0.0,1.0,976.55,986.91,975.1,983.68,1221971.0,338.5,348.44,334.21,347.32,6737855.0,0.0,1.0,338.5,348.44,334.21,347.32,6737855.0,62450.0
11.19,11.2,11.05,11.12,44466362.0,0.0,1.0,10.913068457763,10.922820976492,10.776533195557,10.84480082666,44466362.0,72.3,72.62,72.27,72.52,31220057.0,0.0,1.0,71.55476898959,71.871470595077,71.525078214076,71.772501343362,31220057.0,153.41,154.52,152.48,152.81,13291727.0,0.0,1.0,153.41,154.52,152.48,152.81,13291727.0,164.95,166.82,164.51,165.17,4325459.0,0.0,1.0,164.95,166.82,164.51,165.17,4325459.0,983.16,988.25,975.14,976.57,1796904.0,0.0,1.0,983.16,988.25,975.14,976.57,1796904.0,344.7,359.4929,339.97,352.85,10951473.0,0.0,1.0,344.7,359.4929,339.97,352.85,10951473.0,62954.0
11.16,11.19,11.02,11.07,37264805.0,0.0,1.0,10.883810901576,10.913068457763,10.74727563937,10.796038233015,37264805.0,72.635,72.77,71.95,72.39,21895156.0,0.0,1.0,71.886315982834,72.019924472648,71.20837660859,71.643841316133,21895156.0,153.27,153.75,152.34,153.12,11822136.0,0.0,1.0,153.27,153.75,152.34,153.12,11822136.0,165.6,166.4,164.4086,165.61,3285592.0,0.0,1.0,165.6,166.4,164.4086,165.61,3285592.0,979.65,984.15,975.77,981.08,1429834.0,0.0,1.0,979.65,984.15,975.77,981.08,1429834.0,356.34,360.5,355.14,359.65,9287888.0,0.0,1.0,356.34,360.5,355.14,359.65,9287888.0,63170.0
10.94,11.1,10.91,11.1,40654040.0,0.0,1.0,10.669255489538,10.825295789202,10.639997933351,10.825295789202,40654040.0,72.51,72.52,71.5,71.945,23982410.0,0.0,1.0,71.762604418191,71.772501343362,70.763014975874,71.203428146004,23982410.0,154.08,154.73,153.1,154.71,17539521.0,0.0,1.0,154.08,154.73,153.1,154.71,17539521.0,166.12,166.87,164.84,165.88,3666393.0,0.0,1.0,166.12,166.87,164.84,165.88,3666393.0,982.35,984.57,977.2,983.41,1451232.0,0.0,1.0,982.35,984.57,977.2,983.41,1451232.0,363.75,371.9,360.22,370.0,8975028.0,0.0,1.0,363.75,371.9,360.22,370.0,8975028.0,62755.0
11.09,11.15,11.01,11.13,30187266.0,0.0,1.0,10.815543270473,10.874058382847,10.737523120641,10.854553345389,30187266.0,72.035,72.08,68.59,70.32,48619420.0,0.0,1.0,71.292500472547,71.337036635818,67.883009750982,69.595177805643,48619420.0,154.77,155.59,146.61,149.63,35256368.0,0.0,1.0,154.77,155.59,146.61,149.63,35256368.0,166.27,166.27,154.5,158.03,10255110.0,0.0,1.0,166.27,166.27,154.5,158.03,10255110.0,984.5,984.5,935.63,949.83,3270248.0,0.0,1.0,984.5,984.5,935.63,949.83,3270248.0,374.42,376.87,354.8,357.32,17160231.0,0.0,1.0,374.42,376.87,354.8,357.32,17160231.0,62210.0
11.13,11.36,11.13,11.28,38333755.0,0.0,1.0,10.854553345389,11.078861276156,10.854553345389,11.000841126324,38333755.0,69.25,69.94,68.13,69.78,47363986.0,0.0,1.0,68.536206812298,69.219094649128,67.427751193095,69.060743846385,47363986.0,148.17,149.195,144.56,148.44,33238543.0,0.0,1.0,148.17,149.195,144.56,148.44,33238543.0,155.3,155.53,148.31,151.44,14045559.0,0.0,1.0,155.3,155.53,148.31,151.44,14045559.0,939.56,949.355,915.2328,942.9,3731589.0,0.0,1.0,939.56,949.355,915.2328,942.9,3731589.0,357.99,364.5,350.62,359.01,10476833.0,0.0,1.0,357.99,364.5,350.62,359.01,10476833.0,61700.0
11.315,11.35,11.15,11.27,29810013.0,0.0,1.0,11.034974941875,11.069108757427,10.874058382847,10.991088607595,29810013.0,70.02,70.82,69.96,70.65,24815455.0,0.0,1.0,69.298270050499,70.090024064216,69.238888499471,69.921776336301,24815455.0,150.15,151.18,148.9,150.68,20316202.0,0.0,1.0,150.15,151.18,148.9,150.68,20316202.0,154.38,155.68,150.13,152.72,8379437.0,0.0,1.0,154.38,155.68,150.13,152.72,8379437.0,951.91,959.98,944.09,953.4,1995350.0,0.0,1.0,951.91,959.98,944.09,953.4,1995350.0,367.62,376.0,366.61,375.95,11693404.0,0.0,1.0,367.62,376.0,366.61,375.95,11693404.0,61828.0
11.28,11.29,11.06,11.22,44180215.0,0.0,1.0,11.000841126324,11.010593645053,10.786285714286,10.94232601395,44180215.0,70.91,71.1,69.43,70.27,25271276.0,0.0,1.0,70.179096390759,70.367137969016,68.714351465384,69.545693179786,25271276.0,151.26,152.4,149.05,150.25,20552981.0,0.0,1.0,151.26,152.4,149.05,150.25,20552981.0,154.34,155.615,150.28,152.2,6364572.0,0.0,1.0,154.34,155.615,150.28,152.2,6364572.0,959.92,961.15,942.25,950.76,1477033.0,0.0,1.0,959.92,961.15,942.25,950.76,1477033.0,381.085,384.25,376.31,380.66,12731997.0,0.0,1.0,381.085,384.25,376.31,380.66,12731997.0,61922.0
11.15,11.29,11.14,11.24,27777082.0,0.0,1.0,10.874058382847,11.010593645053,10.864305864118,10.961831051408,27777082.0,69.27,70.21,68.8,69.9,25701569.0,0.0,1.0,68.556000662641,69.486311628757,68.090845179582,69.179506948442,25701569.0,147.67,150.0366,146.3747,149.8,18877305.0,0.0,1.0,147.67,150.0366,146.3747,149.8,18877305.0,149.44,152.56,147.3,151.76,6976720.0,0.0,1.0,149.44,152.56,147.3,151.76,6976720.0,933.97,943.339,924.44,942.31,2055953.0,0.0,1.0,933.97,943.339,924.44,942.31,2055953.0,372.5,375.46,366.49,375.34,10371559.0,0.0,1.0,372.5,375.46,366.49,375.34,10371559.0,
11.24,11.24,11.07,11.22,51392531.0,0.0,1.0,10.961831051408,10.961831051408,10.796038233015,10.94232601395,51392531.0,69.73,70.0252,69.22,70.0,46911637.0,0.0,1.0,69.011259220527,69.303416451589,68.506516036783,69.278476200157,46911637.0,149.59,150.83,148.6,150.64,22169800.0,0.0,1.0,149.59,150.83,148.6,150.64,22169800.0,151.45,153.53,150.39,152.38,6751799.0,0.0,1.0,151.45,153.53,150.39,152.38,6751799.0,940.0,942.04,931.595,939.78,2921393.0,0.0,1.0,940.0,942.04,931.595,939.78,2921393.0,377.975,378.01,370.1,371.4,6259666.0,0.0,1.0,377.975,378.01,370.1,371.4,6259666.0,61626.0
11.2,11.28,11.18,11.24,30431523.0,0.0,1.0,10.922820976492,11.000841126324,10.903315939034,10.961831051408,30431523.0,70.5,70.945,70.35,70.87,23146852.0,0.0,1.0,69.773322458729,70.213735628859,69.624868581157,70.139508690073,23146852.0,151.71,153.57,151.71,152.87,18678807.0,0.0,1.0,151.71,153.57,151.71,152.87,18678807.0,154.29,155.58,152.41,153.4,6461866.0,0.0,1.0,154.29,155.58,152.41,153.4,6461866.0,949.96,959.99,949.05,957.37,1494191.0,0.0,1.0,949.96,959.99,949.05,957.37,1494191.0,375.0,376.7,367.8,369.8,6392331.0,0.0,1.0,375.0,376.7,367.8,369.8,6392331.0,62014.0
11.21,11.22,11.09,11.12,31825624.0,0.0,1.0,10.932573495221,10.94232601395,10.815543270473,10.84480082666,31825624.0,70.82,70.87,69.87,69.91,20775590.0,0.0,1.0,70.090024064216,70.139508690073,69.149816172928,69.189403873614,20775590.0,152.88,153.84,152.21,152.25,14557895.0,0.0,1.0,152.88,153.84,152.21,152.25,14557895.0,153.68,154.5,151.4,152.05,4850911.0,0.0,1.0,153.68,154.5,151.4,152.05,4850911.0,957.52,961.62,950.01,950.63,1111840.0,0.0,1.0,957.52,961.62,950.01,950.63,1111840.0,376.67,378.88,369.73,372.24,7396357.0,0.0,1.0,376.67,378.88,369.73,372.24,7396357.0,60766.0
11.15,11.15,11.0,11.04,35908008.0,0.0,1.0,10.874058382847,10.874058382847,10.727770601912,10.766780676828,35908008.0,70.21,70.62,69.94,70.27,19190623.0,0.0,1.0,69.486311628757,69.892085560787,69.219094649128,69.545693179786,19190623.0,152.36,154.08,151.88,153.91,14760242.0,0.0,1.0,152.36,154.08,151.88,153.91,14760242.0,152.5,155.38,152.26,155.03,5783436.0,0.0,1.0,152.5,155.38,152.26,155.03,5783436.0,953.64,960.1,950.76,959.45,1192342.0,0.0,1.0,953.64,960.1,950.76,959.45,1192342.0,374.35,376.99,368.02,376.4,4900356.0,0.0,1.0,374.35,376.99,368.02,376.4,4900356.0,60761.0
11.02,11.18,11.0,11.13,26925262.0,0.0,1.0,10.74727563937,10.903315939034,10.727770601912,10.854553345389,26925262.0,70.54,70.59,69.71,70.26,22222851.0,0.0,1.0,69.812910159415,69.862394785272,68.991465370184,69.535796254614,22222851.0,153.01,154.55,152.91,153.4,12783958.0,0.0,1.0,153.01,154.55,152.91,153.4,12783958.0,155.13,155.2,153.7,154.89,3735995.0,0.0,1.0,155.13,155.2,153.7,154.89,3735995.0,958.7,960.72,954.55,957.09,940373.0,0.0,1.0,958.7,960.72,954.55,957.09,940373.0,377.99,385.0,373.57,382.61,7485677.0,0.0,1.0,377.99,385.0,373.57,382.61,7485677.0,61272.0
11.1,11.13,11.0,11.04,44758873.0,0.0,1.0,10.825295789202,10.854553345389,10.727770601912,10.766780676828,44758873.0,70.09,71.25,69.92,71.21,23176418.0,0.0,1.0,69.3675485267,70.515591846588,69.199300798785,70.476004145902,23176418.0,152.72,155.2,152.65,155.07,16192249.0,0.0,1.0,152.72,155.2,152.65,155.07,16192249.0,155.01,158.19,153.76,158.03,6086644.0,0.0,1.0,155.01,158.19,153.76,158.03,6086644.0,956.83,966.0,954.2,965.59,1394008.0,0.0,1.0,956.83,966.0,954.2,965.59,1394008.0,382.45,386.99,379.345,383.45,6176578.0,0.0,1.0,382.45,386.99,379.345,383.45,6176578.0,61087.0
11.06,11.2,11.055,11.18,31289108.0,0.0,1.0,10.786285714286,10.922820976492,10.781409454921,10.903315939034,31289108.0,71.4,71.71,70.445,70.53,19308122.0,0.0,1.0,70.66404572416,70.970850404475,69.718889370286,69.803013234243,19308122.0,156.25,156.5,153.1954,153.59,17934289.0,0.0,1.0,156.25,156.5,153.1954,153.59,17934289.0,158.78,159.97,156.56,157.5,5951060.0,0.0,1.0,158.78,159.97,156.56,157.5,5951060.0,969.9,973.31,950.79,952.27,1581031.0,0.0,1.0,969.9,973.31,950.79,952.27,1581031.0,386.69,386.95,373.1,377.49,6575285.0,0.0,1.0,386.69,386.95,373.1,377.49,6575285.0,62188.0
11.17,11.2,11.06,11.08,28454385.0,0.0,1.0,10.893563420305,10.922820976492,10.786285714286,10.805790751744,28454385.0,70.11,70.18,69.18,69.21,24862560.0,0.0,1.0,69.387342377043,69.456620853243,68.466928336098,68.496619111612,24862560.0,152.84,153.31,150.39,150.58,19274022.0,0.0,1.0,152.84,153.31,150.39,150.58,19274022.0,156.62,156.9775,150.7197,151.03,7386827.0,0.0,1.0,156.62,156.9775,150.7197,151.03,7386827.0,942.46,948.29,926.85,927.33,2553771.0,0.0,1.0,942.46,948.29,926.85,927.33,2553771.0,376.4,376.4,362.02,362.37,6884529.0,0.0,1.0,376.4,376.4,362.02,362.37,6884529.0,61675.0
11.11,11.17,11.07,11.09,31800664.0,0.0,1.0,10.835048307931,10.893563420305,10.796038233015,10.815543270473,31800664.0,69.21,69.841,68.79,69.8,25226070.0,0.0,1.0,68.496619111612,69.12111508993,68.080948254411,69.080537696728,25226070.0,150.92,153.47,149.86,153.24,16621566.0,0.0,1.0,150.92,153.47,149.86,153.24,16621566.0,151.64,154.2,150.12,153.41,5522740.0,0.0,1.0,151.64,154.2,150.12,153.41,5522740.0,929.0,942.75,916.0,940.49,2712222.0,0.0,1.0,929.0,942.75,916.0,940.49,2712222.0,366.68,371.74,362.52,371.24,6245040.0,0.0,1.0,366.68,371.74,362.52,371.24,6245040.0,62017.0
11.13,11.2,11.07,11.17,31097566.0,0.0,1.0,10.854553345389,10.922820976492,10.796038233015,10.893563420305,31097566.0,69.38,69.49,68.09,68.49,28231562.0,0.0,1.0,68.664866839527,68.773733016413,67.388163492409,67.784040499267,28231562.0,152.28,152.5,148.9175,151.04,23771610.0,0.0,1.0,152.28,152.5,148.9175,151.04,23771610.0,152.82,152.82,148.0,150.09,7106930.0,0.0,1.0,152.82,152.82,148.0,150.09,7106930.0,929.92,931.26,910.62,917.79,3248393.0,0.0,1.0,929.92,931.26,910.62,917.79,3248393.0,370.61,371.0,354.1,360.75,8180408.0,0.0,1.0,370.61,371.0,354.1,360.75,8180408.0,62238.0
11.18,11.28,11.16,11.19,40753331.0,0.0,1.0,10.903315939034,11.000841126324,10.883810901576,10.913068457763,40753331.0,68.78,69.38,68.74,68.93,23039328.0,0.0,1.0,68.07105132924,68.664866839527,68.031463628554,68.219505206811,23039328.0,151.9,151.92,150.06,150.98,14540013.0,0.0,1.0,151.9,151.92,150.06,150.98,14540013.0,149.76,150.71,148.42,149.41,5164844.0,0.0,1.0,149.76,150.71,148.42,149.41,5164844.0,926.05,926.05,908.31,908.73,2035931.0,0.0,1.0,926.05,926.05,908.31,908.73,2035931.0,363.71,366.7674,359.6187,361.61,5759458.0,0.0,1.0,363.71,366.7674,359.6187,361.61,5759458.0,62899.0
11.36,11.685,11.25,11.56,43948678.0,0.0,1.0,11.078861276156,11.395818134849,10.971583570137,11.273911650736,43948678.0,69.33,69.6,68.02,68.17,16164331.0,0.0,1.0,68.615382213669,68.882599193299,67.318885016209,67.467338893781,16164331.0,151.72,152.15,147.8,148.43,13860113.0,0.0,1.0,151.72,152.15,147.8,148.43,13860113.0,149.8,150.45,145.8,146.17,3907790.0,0.0,1.0,149.8,150.45,145.8,146.17,3907790.0,912.18,913.94,894.79,898.7,1710189.0,0.0,1.0,912.18,913.94,894.79,898.7,1710189.0,370.24,371.35,351.5,352.62,6297330.0,0.0,1.0,370.24,371.35,351.5,352.62,6297330.0,63279.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63231.0
11.51,11.56,11.26,11.3,39176191.0,0.0,1.0,11.225149057091,11.273911650736,10.981336088866,11.020346163782,39176191.0,68.255,69.44,68.22,69.08,20174523.0,0.0,1.0,67.551462757738,68.724248390555,67.516823519638,68.367959084383,20174523.0,149.0,150.85,148.13,150.34,14037692.0,0.0,1.0,149.0,150.85,148.13,150.34,14037692.0,146.58,148.26,145.58,147.61,4469163.0,0.0,1.0,146.58,148.26,145.58,147.61,4469163.0,901.76,914.51,898.5,911.94,1743497.0,0.0,1.0,901.76,914.51,898.5,911.94,1743497.0,347.2,347.24,326.33,327.09,16883496.0,0.0,1.0,347.2,347.24,326.33,327.09,16883496.0,63154.0
11.29,11.36,11.17,11.18,31623250.0,0.0,1.0,11.010593645053,11.078861276156,10.893563420305,10.903315939034,31623250.0,68.27,68.78,68.12,68.57,20776555.0,0.0,1.0,67.566308145496,68.07105132924,67.417854267924,67.863215900639,20776555.0,149.03,150.04,148.0,148.82,14788811.0,0.0,1.0,149.03,150.04,148.0,148.82,14788811.0,146.13,147.27,144.25,146.25,5253871.0,0.0,1.0,146.13,147.27,144.25,146.25,5253871.0,904.12,914.9444,899.7,906.69,1409533.0,0.0,1.0,904.12,914.9444,899.7,906.69,1409533.0,317.26,320.7899,306.3,308.89,19189195.0,0.0,1.0,317.26,320.7899,306.3,308.89,19189195.0,62470.0
11.21,11.28,11.16,11.26,20228302.0,0.0,1.0,10.932573495221,11.000841126324,10.883810901576,10.981336088866,20228302.0,68.7,69.84,68.7,69.46,15897154.0,0.0,1.0,67.991875927868,69.120125397413,67.991875927868,68.744042240898,15897154.0,149.25,151.99,149.19,151.44,13229352.0,0.0,1.0,149.25,151.99,149.19,151.44,13229352.0,146.65,150.75,146.65,150.18,5490809.0,0.0,1.0,146.65,150.75,146.65,150.18,5490809.0,908.85,921.54,908.85,918.59,1588034.0,0.0,1.0,908.85,921.54,908.85,918.59,1588034.0,313.5,317.0,307.38,313.22,14053750.0,0.0,1.0,313.5,317.0,307.38,313.22,14053750.0,62322.0
11.24,11.35,11.23,11.34,18842220.0,0.0,1.0,10.961831051408,11.069108757427,10.952078532679,11.059356238698,18842220.0,69.46,70.25,69.2,69.98,14903400.0,0.0,1.0,68.744042240898,69.525899329443,68.486722186441,69.258682349814,14903400.0,151.69,153.98,151.51,153.5,13296447.0,0.0,1.0,151.69,153.98,151.51,153.5,13296447.0,150.34,153.23,149.65,152.67,5113353.0,0.0,1.0,150.34,153.23,149.65,152.67,5113353.0,921.77,930.38,919.59,928.8,1189085.0,0.0,1.0,921.77,930.38,919.59,928.8,1189085.0,312.9,317.94,303.13,316.05,13702080.0,0.0,1.0,312.9,317.94,303.13,316.05,13702080.0,63025.0
11.31,11.43,11.3,11.38,25878819.0,0.0,1.0,11.030098682511,11.147128907259,11.020346163782,11.098366313614,25878819.0,70.0,70.68,69.75,69.99,16880205.0,0.0,1.0,69.278476200157,69.951467111815,69.03105307087,69.268579274985,16880205.0,153.37,155.4225,152.91,155.27,13208251.0,0.0,1.0,153.37,155.4225,152.91,155.27,13208251.0,152.37,155.23,151.55,154.33,4824579.0,0.0,1.0,152.37,155.23,151.55,154.33,4824579.0,929.54,931.43,922.0,930.09,1093281.0,0.0,1.0,929.54,931.43,922.0,930.09,1093281.0,316.0,327.28,314.3,327.22,11400054.0,0.0,1.0,316.0,327.28,314.3,327.22,11400054.0,63832.0
11.41,11.62,11.4,11.47,33016943.0,0.0,1.0,11.127623869801,11.33242676311,11.117871351072,11.186138982175,33016943.0,70.69,71.28,70.55,71.15,17382861.0,0.0,1.0,69.961364036987,70.545282622102,69.822807084586,70.416622594873,17382861.0,156.49,159.16,156.2,158.9,22483868.0,0.0,1.0,156.49,159.16,156.2,158.9,22483868.0,155.77,158.8,155.77,158.75,8095303.0,0.0,1.0,155.77,158.8,155.77,158.75,8095303.0,938.68,946.3,934.47,943.83,1505982.0,0.0,1.0,938.68,946.3,934.47,943.83,1505982.0,330.4,333.1,324.5,329.52,10297839.0,0.0,1.0,330.4,333.1,324.5,329.52,10297839.0,64835.0
